Date,Close,High,Low,Open,Volume,Target
2023-05-30,8686.7666015625,8757.199844277871,8592.855611275338,8639.81110641892,97189500,8498.9453125
2023-05-31,8498.9453125,8757.200556802487,8498.9453125,8733.722807320442,722827900,8639.8115234375
2023-06-05,8639.8115234375,8757.200266962465,8545.900528617527,8592.856026027514,163535600,8592.85546875
2023-06-06,8592.85546875,8639.810963114754,8498.944480020491,8498.944480020491,74872200,8545.9013671875
2023-06-07,8545.9013671875,8616.33462021377,8522.423616178743,8569.379118196257,87492200,8569.37890625
2023-06-08,8569.37890625,8569.37890625,8522.423405393836,8522.423405393836,53188400,8545.9013671875
2023-06-09,8545.9013671875,8616.33462021377,8545.9013671875,8616.33462021377,44632400,8592.85546875
2023-06-12,8592.85546875,8592.85546875,8545.899974385246,8592.85546875,38082300,8592.85546875
2023-06-13,8592.85546875,8616.333215932376,8545.899974385246,8616.333215932376,45552600,8522.4228515625
2023-06-14,8522.4228515625,8569.378349367253,8498.945102660124,8545.900600464876,72223700,8498.9453125
2023-06-15,8498.9453125,8545.90081146409,8498.9453125,8545.90081146409,59073000,8498.9453125
2023-06-16,8498.9453125,8545.90081146409,8428.512064053868,8545.90081146409,112769400,8451.990234375
2023-06-19,8451.990234375,8498.945735677084,8451.990234375,8451.990234375,32330600,8498.9453125
2023-06-20,8498.9453125,8498.9453125,8405.034314571823,8475.467563017955,54990100,8569.37890625
2023-06-21,8569.37890625,8569.37890625,8451.99015410959,8498.945654965753,42676300,8498.9453125
2023-06-22,8498.9453125,8592.856310428177,8498.9453125,8569.378560946132,48291100,8498.9453125
2023-06-23,8498.9453125,8592.856310428177,8475.467563017955,8475.467563017955,47813500,8522.4228515625
2023-06-26,8522.4228515625,8569.378349367253,8475.467353757747,8475.467353757747,36389900,8592.85546875
2023-06-27,8592.85546875,8592.85546875,8498.944480020491,8498.944480020491,36225100,8522.4228515625
2023-07-03,8522.4228515625,8522.4228515625,8475.467353757747,8475.467353757747,108855900,8498.9453125
2023-07-04,8498.9453125,8592.856310428177,8498.9453125,8592.856310428177,35049300,8498.9453125
2023-07-05,8498.9453125,8522.423061982045,8475.467563017955,8498.9453125,44609200,8522.4228515625
2023-07-06,8522.4228515625,8545.900600464876,8475.467353757747,8498.945102660124,52532400,8475.4677734375
2023-07-07,8475.4677734375,8545.901023632272,8475.4677734375,8475.4677734375,37641300,8498.9453125
2023-07-10,8498.9453125,8545.90081146409,8498.9453125,8545.90081146409,28981500,8475.4677734375
2023-07-11,8475.4677734375,8545.901023632272,8475.4677734375,8545.901023632272,43703500,8616.3330078125
2023-07-12,8616.3330078125,8616.3330078125,8498.944274736035,8522.422021351329,61566500,8569.37890625
2023-07-13,8569.37890625,8663.28990796233,8569.37890625,8639.812157534247,65230900,8639.8115234375
2023-07-14,8639.8115234375,8639.8115234375,8569.378277322521,8616.333774732508,55554500,8616.3330078125
2023-07-17,8616.3330078125,8686.76624765838,8616.3330078125,8639.810754427794,62550100,8592.85546875
2023-07-18,8592.85546875,8686.766457479507,8545.899974385246,8639.810963114754,52924600,8592.85546875
2023-07-20,8592.85546875,8663.28871029713,8569.377721567622,8639.810963114754,83476600,8592.85546875
2023-07-21,8592.85546875,8616.333215932376,8569.377721567622,8592.85546875,42667800,8545.9013671875
2023-07-24,8545.9013671875,8639.812371222528,8545.9013671875,8639.812371222528,62061200,8592.85546875
2023-07-25,8592.85546875,8733.721951844262,8592.85546875,8616.333215932376,122802700,8780.677734375
2023-07-26,8780.677734375,8780.677734375,8569.37800279913,8616.33349870488,113868700,8663.2890625
2023-07-27,8663.2890625,8827.633299457995,8663.2890625,8827.633299457995,77848400,8569.37890625
2023-07-28,8569.37890625,8663.28990796233,8569.37890625,8639.812157534247,74510200,8569.37890625
2023-07-31,8569.37890625,8639.812157534247,8545.901155821917,8616.334407106164,80868000,8569.37890625
2023-08-01,8569.37890625,8616.334407106164,8545.901155821917,8616.334407106164,49756400,8639.8115234375
2023-08-02,8639.8115234375,8639.8115234375,8569.378277322521,8569.378277322521,60629900,8686.7666015625
2023-08-03,8686.7666015625,8733.722096706082,8592.855611275338,8592.855611275338,64596100,8592.85546875
2023-08-04,8592.85546875,8710.244204661885,8569.377721567622,8686.766457479507,52675900,8710.2451171875
2023-08-07,8710.2451171875,8710.2451171875,8592.856368977426,8592.856368977426,55589300,8639.8115234375
2023-08-08,8639.8115234375,8733.722518257473,8639.8115234375,8710.244769552479,43373400,8827.6337890625
2023-08-09,8827.6337890625,8827.6337890625,8686.767292428523,8710.24504186752,77056800,8827.6337890625
2023-08-10,8827.6337890625,8851.111538501496,8780.678290184507,8827.6337890625,76738100,8827.6337890625
2023-08-11,8827.6337890625,8874.589287940491,8804.156039623504,8851.111538501496,68898600,8780.677734375
2023-08-14,8780.677734375,8780.677734375,8663.288994610628,8757.199986422125,75495400,8733.72265625
2023-08-15,8733.72265625,8804.155903477822,8733.72265625,8757.20040532594,59303700,8733.72265625
2023-08-16,8733.72265625,8757.20040532594,8686.767158098119,8710.24490717406,53440000,8686.7666015625
2023-08-18,8686.7666015625,8780.677591849662,8686.7666015625,8686.7666015625,79328900,8616.3330078125
2023-08-21,8616.3330078125,8686.76624765838,8616.3330078125,8663.288501043085,73573000,8733.72265625
2023-08-22,8733.72265625,8757.20040532594,8592.856161794354,8592.856161794354,65664600,8733.72265625
2023-08-23,8733.72265625,8757.20040532594,8710.24490717406,8733.72265625,63749800,8639.8115234375
2023-08-24,8639.8115234375,8757.200266962465,8639.8115234375,8686.767020847486,53725900,8710.2451171875
2023-08-25,8710.2451171875,8710.2451171875,8616.334118619441,8639.811868261455,50379000,8639.8115234375
2023-08-28,8639.8115234375,8686.767020847486,8639.8115234375,8686.767020847486,44423100,8686.7666015625
2023-08-29,8686.7666015625,8733.722096706082,8639.81110641892,8710.244349134291,45428500,8639.8115234375
2023-08-30,8639.8115234375,8733.722518257473,8639.8115234375,8733.722518257473,56227000,8616.3330078125
2023-08-31,8616.3330078125,8663.288501043085,8545.89976796662,8639.810754427794,136107200,8663.2890625
2023-09-01,8663.2890625,8710.244558773713,8616.333566226287,8639.811314363144,42152700,8663.2890625
2023-09-04,8663.2890625,8710.244558773713,8616.333566226287,8663.2890625,40610600,8663.2890625
2023-09-05,8663.2890625,8686.766810636856,8639.811314363144,8686.766810636856,42007200,8592.85546875
2023-09-06,8592.85546875,8686.766457479507,8592.85546875,8639.810963114754,49318400,8616.3330078125
2023-09-07,8616.3330078125,8616.3330078125,8545.89976796662,8569.377514581915,61405200,8569.37890625
2023-09-08,8569.37890625,8592.856656678083,8498.945654965753,8545.901155821917,80732300,8569.37890625
2023-09-11,8569.37890625,8569.37890625,8522.423405393836,8522.423405393836,53155900,8545.9013671875
2023-09-12,8545.9013671875,8569.379118196257,8522.423616178743,8545.9013671875,66479000,8522.4228515625
2023-09-13,8522.4228515625,8522.4228515625,8451.989604855373,8498.945102660124,69490200,8545.9013671875
2023-09-14,8545.9013671875,8569.379118196257,8451.990363152472,8451.990363152472,112757900,8451.990234375
2023-09-15,8451.990234375,8545.901236979167,8451.990234375,8498.945735677084,121005300,8451.990234375
2023-09-18,8451.990234375,8522.423486328125,8451.990234375,8498.945735677084,34272200,8522.4228515625
2023-09-19,8522.4228515625,8522.4228515625,8428.511855952996,8451.989604855373,33325800,8592.85546875
2023-09-20,8592.85546875,8616.333215932376,8522.42222720287,8569.377721567622,54305500,8569.37890625
2023-09-21,8569.37890625,8592.856656678083,8522.423405393836,8569.37890625,40607000,8522.4228515625
2023-09-22,8522.4228515625,8592.856098269629,8522.4228515625,8569.378349367253,42445300,8451.990234375
2023-09-25,8451.990234375,8522.423486328125,8451.990234375,8522.423486328125,56132200,8405.0341796875
2023-09-26,8405.0341796875,8475.467427003317,8405.0341796875,8451.989677898046,73544700,8334.6005859375
2023-09-27,8334.6005859375,8451.989326584506,8334.6005859375,8358.0783340669,84345000,8287.6455078125
2023-09-29,8287.6455078125,8358.078755754248,8287.6455078125,8287.6455078125,118960000,8522.4228515625
2023-10-02,8522.4228515625,8545.900600464876,8334.600860343491,8358.078609245867,93663000,8639.8115234375
2023-10-03,8639.8115234375,8639.8115234375,8475.467282502548,8522.422779912535,98380200,8639.8115234375
2023-10-04,8639.8115234375,8686.767020847486,8569.378277322521,8639.8115234375,112582800,8522.4228515625
2023-10-05,8522.4228515625,8639.81159607438,8522.4228515625,8639.81159607438,72855700,8475.4677734375
2023-10-06,8475.4677734375,8545.901023632272,8475.4677734375,8545.901023632272,53344400,8498.9453125
2023-10-09,8498.9453125,8569.378560946132,8475.467563017955,8475.467563017955,43774500,8381.556640625
2023-10-10,8381.556640625,8451.989889705883,8381.556640625,8451.989889705883,71966100,8381.556640625
2023-10-11,8381.556640625,8475.46763939951,8381.556640625,8381.556640625,84305800,8498.9453125
2023-10-12,8498.9453125,8545.90081146409,8451.989813535913,8451.989813535913,71064500,8522.4228515625
2023-10-13,8522.4228515625,8569.378349367253,8475.467353757747,8545.900600464876,62941800,8545.9013671875
2023-10-16,8545.9013671875,8569.379118196257,8498.945865169986,8569.379118196257,29429200,8405.0341796875
2023-10-17,8405.0341796875,8522.422925213861,8405.0341796875,8498.94517610859,59606000,8311.123046875
2023-10-18,8311.123046875,8405.034041754943,8311.123046875,8381.556293034957,50919200,8217.2119140625
2023-10-19,8217.2119140625,8311.122907366072,8217.2119140625,8287.64515904018,89509700,8428.51171875
2023-10-20,8428.51171875,8475.46721579039,8193.73423354805,8193.73423354805,64554500,8311.123046875
2023-10-23,8311.123046875,8381.556293034957,8311.123046875,8334.600795594986,50633500,8240.689453125
2023-10-24,8240.689453125,8334.600444043803,8240.689453125,8240.689453125,76963200,8334.6005859375
2023-10-25,8334.6005859375,8381.556082196303,8287.645089678697,8287.645089678697,54748400,8193.734375
2023-10-26,8193.734375,8405.034115329512,8193.734375,8381.556366404011,63199400,8170.25634765625
2023-10-27,8170.25634765625,8264.167340158046,8170.25634765625,8193.7340957817,52450700,8311.123046875
2023-10-30,8311.123046875,8311.123046875,8170.256554555084,8170.256554555084,51958200,8217.2119140625
2023-10-31,8217.2119140625,8287.64515904018,8193.734165736607,8264.167410714286,64907600,8076.345703125
2023-11-01,8076.345703125,8240.68994708394,8076.345703125,8217.212197946948,67027600,8311.123046875
2023-11-02,8311.123046875,8358.07854431497,8193.73430327507,8193.73430327507,56050900,8358.078125
2023-11-03,8358.078125,8405.033620084268,8311.12262991573,8381.555872542134,60414100,8498.9453125
2023-11-06,8498.9453125,8498.9453125,8405.034314571823,8428.512064053868,84994200,8428.51171875
2023-11-07,8428.51171875,8475.46721579039,8358.078473189415,8451.989467270194,60648200,8451.990234375
2023-11-08,8451.990234375,8451.990234375,8358.079231770833,8405.034733072916,31829300,8451.990234375
2023-11-09,8451.990234375,8498.945735677084,8358.079231770833,8358.079231770833,46076800,8287.6455078125
2023-11-10,8287.6455078125,8451.989753009915,8287.6455078125,8405.034254382083,50754600,8334.6005859375
2023-11-13,8334.6005859375,8381.556082196303,8311.122837808098,8334.6005859375,20827700,8381.556640625
2023-11-14,8381.556640625,8405.034390318628,8334.601141237745,8358.078890931372,37195700,8498.9453125
2023-11-15,8498.9453125,8498.9453125,8405.034314571823,8428.512064053868,84977900,8522.4228515625
2023-11-16,8522.4228515625,8522.4228515625,8405.03410705062,8498.945102660124,48714300,8522.4228515625
2023-11-17,8522.4228515625,8522.4228515625,8428.511855952996,8475.467353757747,57050500,8334.6005859375
2023-11-20,8334.6005859375,8475.467074713908,8334.6005859375,8428.511578455105,49216000,8240.689453125
2023-11-21,8240.689453125,8358.078191773504,8240.689453125,8287.644948584402,107614800,8334.6005859375
2023-11-22,8334.6005859375,8334.6005859375,8240.689593419895,8240.689593419895,40364800,8381.556640625
2023-11-23,8381.556640625,8428.512140012255,8311.123391544117,8311.123391544117,55542100,8381.556640625
2023-11-24,8381.556640625,8428.512140012255,8358.078890931372,8381.556640625,43631900,8334.6005859375
2023-11-27,8334.6005859375,8405.033830325703,8334.6005859375,8358.0783340669,35679000,8334.6005859375
2023-11-28,8334.6005859375,8405.033830325703,8311.122837808098,8334.6005859375,69070600,8358.078125
2023-11-29,8358.078125,8405.033620084268,8358.078125,8358.078125,54715600,8428.51171875
2023-11-30,8428.51171875,8428.51171875,8358.078473189415,8381.55622170961,205312100,8405.0341796875
2023-12-01,8405.0341796875,8428.511928792772,8358.078681476956,8381.556430582228,80566400,8421.546875
2023-12-04,8421.546875,8515.905943627451,8421.546875,8445.136642156864,54747400,8397.95703125
2023-12-05,8397.95703125,8445.136565133427,8327.18773042486,8445.136565133427,94363900,8303.59765625
2023-12-06,8303.59765625,8445.136252663353,8303.59765625,8350.777188387785,81852800,8327.1875
2023-12-07,8327.1875,8327.1875,8232.828434844192,8256.418201133145,91322500,8256.4189453125
2023-12-08,8256.4189453125,8350.778018973215,8256.4189453125,8303.598482142857,43891600,8256.4189453125
2023-12-11,8256.4189453125,8280.008713727679,8185.649640066965,8185.649640066965,78642800,8209.23828125
2023-12-12,8209.23828125,8256.417811602012,8209.23828125,8209.23828125,87589300,8185.64892578125
2023-12-13,8185.64892578125,8256.418224851404,8185.64892578125,8209.23869213797,51560500,8539.4951171875
2023-12-14,8539.4951171875,8539.4951171875,8256.41793098239,8280.007696499482,115332800,8704.6240234375
2023-12-15,8704.6240234375,8704.6240234375,8563.085421430387,8610.264955432758,275013500,8681.0341796875
2023-12-18,8681.0341796875,8704.62394648013,8633.854646102242,8681.0341796875,111712200,8728.212890625
2023-12-19,8728.212890625,8728.212890625,8610.264067778717,8610.264067778717,65174500,8775.3935546875
2023-12-20,8775.3935546875,8775.3935546875,8704.624251827117,8728.214019447245,72938100,8798.9833984375
2023-12-21,8798.9833984375,8798.9833984375,8728.214094964811,8775.393630613271,88116700,8798.9833984375
2023-12-22,8798.9833984375,8822.573166261729,8751.803862789042,8751.803862789042,64449600,8846.162109375
2023-12-27,8846.162109375,8869.751875,8798.982578125,8846.162109375,64464700,8869.7529296875
2023-12-28,8869.7529296875,8893.34269811752,8798.98362439744,8798.98362439744,70184600,8869.7529296875
2023-12-29,8869.7529296875,8916.93246654754,8822.57339282746,8893.34269811752,79903400,8893.3427734375
2024-01-02,8893.3427734375,8893.3427734375,8822.573467548076,8869.753004807691,30545200,8822.572265625
2024-01-03,8822.572265625,8893.341561873329,8798.982500208891,8893.341561873329,34603300,8940.521484375
2024-01-04,8940.521484375,8940.521484375,8846.162418576847,8869.752185026386,56501800,9034.880859375
2024-01-05,9034.880859375,9058.470626631854,8940.521790347584,8964.11155760444,85290100,9034.880859375
2024-01-08,9034.880859375,9082.060393888707,8940.521790347584,9058.470626631854,50896000,9082.060546875
2024-01-09,9082.060546875,9082.060546875,9034.881011566558,9058.47077922078,59848600,9011.291015625
2024-01-10,9011.291015625,9105.65008385144,9011.291015625,9105.65008385144,52774900,9034.880859375
2024-01-11,9034.880859375,9105.65016114556,9034.880859375,9082.060393888707,39381500,9152.8291015625
2024-01-12,9152.8291015625,9152.8291015625,9058.470038659794,9105.649570111147,68253400,9176.4189453125
2024-01-15,9176.4189453125,9200.008711238754,9105.64964753374,9200.008711238754,88399500,9152.8291015625
2024-01-16,9152.8291015625,9200.008633013853,9129.239335836823,9152.8291015625,44869200,9200.0087890625
2024-01-17,9200.0087890625,9200.0087890625,9105.649724559295,9200.0087890625,107706100,9129.240234375
2024-01-18,9129.240234375,9200.00953851744,9082.060698280038,9129.240234375,71048900,9082.060546875
2024-01-19,9082.060546875,9223.599152800323,9058.47077922078,9223.599152800323,63176500,9082.060546875
2024-01-22,9082.060546875,9105.65031452922,8987.701476258117,9058.47077922078,52868300,9058.470703125
2024-01-23,9058.470703125,9058.470703125,8916.932098388672,8916.932098388672,92348600,8987.7021484375
2024-01-24,8987.7021484375,9058.471456692914,8940.522609600557,9058.471456692914,84906000,8964.111328125
2024-01-25,8964.111328125,9034.880628083882,8916.931794819078,8916.931794819078,63212700,8822.572265625
2024-01-26,8822.572265625,8916.931327289438,8775.39273479278,8869.75179645722,78977300,9011.291015625
2024-01-29,9011.291015625,9011.291015625,8846.16264622873,8869.75241328534,73452800,9105.650390625
2024-01-30,9105.650390625,9105.650390625,8940.52201566548,8964.11178351684,73136400,9011.291015625
2024-01-31,9011.291015625,9152.82961796466,9011.291015625,9152.82961796466,102581200,9152.8291015625
2024-02-01,9152.8291015625,9176.418867288176,9034.880272934117,9105.649570111147,104208700,9152.8291015625
2024-02-02,9152.8291015625,9247.188164465206,9082.05980438547,9223.598398739528,99324000,9034.880859375
2024-02-05,9034.880859375,9129.239928402416,8987.701324861293,9129.239928402416,57983300,9082.060546875
2024-02-06,9082.060546875,9200.009385146104,9082.060546875,9200.009385146104,87651000,9152.8291015625
2024-02-07,9152.8291015625,9176.418867288176,9105.649570111147,9152.8291015625,92953500,9247.1884765625
2024-02-12,9247.1884765625,9247.1884765625,9152.829410475128,9200.008943518813,87949400,9176.4189453125
2024-02-13,9176.4189453125,9247.18824309126,9152.829179386246,9200.008711238754,66072400,9294.3681640625
2024-02-15,9294.3681640625,9412.31699863182,9294.3681640625,9388.727231717956,164748900,9388.7275390625
2024-02-16,9388.7275390625,9435.907074434674,9317.958236004239,9412.317306748586,142277200,9317.9580078125
2024-02-19,9317.9580078125,9412.317076246045,9270.778473595728,9341.547774920886,53341300,9459.49609375
2024-02-20,9459.49609375,9459.49609375,9294.367733011222,9294.367733011222,63997700,9412.3173828125
2024-02-21,9412.3173828125,9435.907150689223,9294.368543428885,9388.727614935777,75371600,9317.9580078125
2024-02-22,9317.9580078125,9412.317076246045,9317.9580078125,9412.317076246045,66913000,9270.77734375
2024-02-23,9270.77734375,9365.136400683843,9247.18757951654,9341.546636450383,55192300,9247.1884765625
2024-02-26,9247.1884765625,9317.957776128029,9176.419176996971,9200.008943518813,41356000,9317.9580078125
2024-02-27,9317.9580078125,9341.547774920886,9200.00917227057,9200.00917227057,43735800,9435.9072265625
2024-02-28,9435.9072265625,9435.9072265625,9341.548154296876,9412.317458496094,54043100,9317.9580078125
2024-02-29,9317.9580078125,9435.90684335443,9294.368240704114,9435.90684335443,126671200,9270.77734375
2024-03-01,9270.77734375,9365.136400683843,9247.18757951654,9341.546636450383,51520600,9200.0087890625
2024-03-04,9200.0087890625,9270.778087439903,9200.0087890625,9247.188321314103,43822900,9247.1884765625
2024-03-05,9247.1884765625,9341.547542649872,9223.598710040656,9341.547542649872,61952900,9388.7275390625
2024-03-06,9388.7275390625,9435.907074434674,9223.599165259893,9341.548003690326,70242200,9553.85546875
2024-03-07,9553.85546875,9601.035001929013,9435.906635802468,9483.086168981481,118369300,9577.4453125
2024-03-08,9577.4453125,9718.98391317734,9553.855545720444,9671.804379618226,100947200,9435.9072265625
2024-03-13,9435.9072265625,9813.343515625,9435.9072265625,9813.343515625,141622600,9742.5732421875
2024-03-14,9742.5732421875,9742.5732421875,9459.496053552513,9483.085819272095,110681100,9577.4453125
2024-03-15,9577.4453125,9718.98391317734,9483.086245381774,9624.624846059114,154176800,9577.4453125
2024-03-18,9577.4453125,9695.394146397783,9577.4453125,9601.035079279556,62444100,9601.0361328125
2024-03-19,9601.0361328125,9671.805440916769,9577.446363444411,9577.446363444411,55004800,9553.85546875
2024-03-20,9553.85546875,9577.445235339506,9506.675935570987,9530.265702160494,66269700,9553.85546875
2024-03-21,9553.85546875,9648.214535108025,9483.086168981481,9601.035001929013,90279400,9530.2666015625
2024-03-22,9530.2666015625,9553.85637037825,9388.727988668008,9435.907526299505,91968200,9725.74609375
2024-03-25,9725.74609375,9725.74609375,9580.94590376861,9725.74609375,66971000,9701.61328125
2024-03-26,9701.61328125,9701.61328125,9605.079815764926,9701.61328125,65742700,9725.74609375
2024-03-27,9725.74609375,9725.74609375,9653.345998759305,9677.479363756203,39514100,9725.74609375
2024-03-28,9725.74609375,9749.879458746898,9629.212633762407,9677.479363756203,79229700,9508.5458984375
2024-04-01,9508.5458984375,9749.879550682106,9484.412533213039,9725.746185457645,79248700,9556.8125
2024-04-02,9556.8125,9605.079229797979,9460.27904040404,9580.94586489899,76763100,9194.8125
2024-04-03,9194.8125,9460.279527559056,9194.8125,9412.01279527559,177418400,9508.5458984375
2024-04-04,9508.5458984375,9508.5458984375,9243.078880968433,9243.078880968433,75993500,9484.412109375
2024-04-05,9484.412109375,9605.078930104963,9484.412109375,9605.078930104963,70428600,9146.5458984375
2024-04-16,9146.5458984375,9243.07936438407,8929.345600057717,9025.879066004287,283265900,9194.8125
2024-04-17,9194.8125,9339.612696850394,9194.8125,9218.945866141732,95620700,9146.5458984375
2024-04-18,9146.5458984375,9243.07936438407,9122.412531950857,9194.812631410785,127134000,9146.5458984375
2024-04-19,9146.5458984375,9170.679264924142,8977.612333031002,9025.879066004287,147784300,9025.87890625
2024-04-22,9025.87890625,9098.279004428476,9025.87890625,9074.145638368984,128908000,9387.87890625
2024-04-23,9387.87890625,9436.145635845116,9074.145163881749,9074.145163881749,178833000,9605.0791015625
2024-04-24,9605.0791015625,9605.0791015625,9412.012184948178,9484.412278678548,132832700,9436.1455078125
2024-04-25,9436.1455078125,9653.345788043478,9363.745414402174,9653.345788043478,104874100,9291.345703125
2024-04-26,9291.345703125,9484.412626826299,9291.345703125,9363.745799512986,100932900,9460.279296875
2024-04-29,9460.279296875,9508.546027981505,9194.812275789222,9194.812275789222,90063500,9460.279296875
2024-04-30,9460.279296875,9701.612952407526,9460.279296875,9701.612952407526,109623000,9218.9462890625
2024-05-02,9218.9462890625,9556.813430546466,9170.679554564791,9556.813430546466,97079400,9508.5458984375
2024-05-03,9508.5458984375,9508.5458984375,9339.612341866276,9412.012437539657,81200400,9460.279296875
2024-05-06,9460.279296875,9532.679393534758,9436.145931321747,9508.546027981505,53076200,9363.7451171875
2024-05-07,9363.7451171875,9412.011844595683,9291.345026075225,9363.7451171875,66746800,9050.01171875
2024-05-08,9050.01171875,9363.745458333333,9050.01171875,9267.212,112808900,9194.8125
2024-05-13,9194.8125,9194.8125,8881.078740157482,8881.078740157482,145469900,9218.9462890625
2024-05-14,9218.9462890625,9339.613125306774,9194.812921813646,9291.346390809063,95363500,9170.6787109375
2024-05-15,9170.6787109375,9267.212171052632,9098.278615851152,9170.6787109375,54741900,9267.212890625
2024-05-16,9267.212890625,9339.612991333008,9194.812789916992,9243.07952372233,61126000,9412.01171875
2024-05-17,9412.01171875,9508.54517227564,9243.078175080127,9267.211538461539,99848500,9146.5458984375
2024-05-20,9146.5458984375,9460.279662763853,9146.5458984375,9363.746196817283,87890100,9050.01171875
2024-05-21,9050.01171875,9243.078635416667,9050.01171875,9122.4118125,75311400,9098.2783203125
2024-05-22,9098.2783203125,9243.078505781665,9001.744863333057,9146.545048802222,121712700,8977.611328125
2024-05-27,8977.611328125,9050.011419480847,8953.477964339718,8977.611328125,128578500,8977.611328125
2024-05-28,8977.611328125,9074.144783266129,8977.611328125,8977.611328125,73945700,8832.8125
2024-05-29,8832.8125,9001.746072404372,8832.8125,8953.479337431694,117351600,8688.01171875
2024-05-30,8688.01171875,8929.345377604166,8470.81142578125,8688.01171875,207115100,8929.3447265625
2024-05-31,8929.3447265625,8929.3447265625,8712.1444494299,8784.544541807432,756431600,8953.478515625
2024-06-03,8953.478515625,9025.878611438678,8905.211785082547,9025.878611438678,72197700,9025.87890625
2024-06-04,9025.87890625,9194.812468666443,9025.87890625,9194.812468666443,75353100,9122.412109375
2024-06-05,9122.412109375,9170.678840112434,8977.611917162698,9170.678840112434,82087300,9146.5458984375
2024-06-06,9146.5458984375,9194.812631410785,9122.412531950857,9194.812631410785,44991300,9001.7451171875
2024-06-07,9001.7451171875,9170.67867166555,9001.7451171875,9170.67867166555,51599800,9194.8125
2024-06-10,9194.8125,9194.8125,9122.412401574804,9170.679133858268,45584700,8977.611328125
2024-06-11,8977.611328125,9218.944965977822,8977.611328125,9218.944965977822,68690900,8929.3447265625
2024-06-12,8929.3447265625,9001.744818940033,8929.3447265625,8977.611454814189,49785700,8881.078125
2024-06-13,8881.078125,9146.545134171196,8881.078125,9146.545134171196,84652200,8881.078125
2024-06-14,8881.078125,8929.344853940218,8784.544667119566,8881.078125,52986300,8736.2783203125
2024-06-19,8736.2783203125,8929.345244518301,8736.2783203125,8929.345244518301,100051000,9098.2783203125
2024-06-20,9098.2783203125,9098.2783203125,8784.54458512931,8832.811313619031,81474800,9267.212890625
2024-06-21,9267.212890625,9339.612991333008,9074.145955403646,9146.546056111654,166841200,9267.212890625
2024-06-24,9267.212890625,9412.013092041016,9243.07952372233,9267.212890625,79592300,9267.212890625
2024-06-25,9267.212890625,9267.212890625,9122.412689208984,9267.212890625,80029000,9170.6787109375
2024-06-26,9170.6787109375,9315.478901110197,9122.411980879933,9194.812075966283,77913200,9412.01171875
2024-06-27,9412.01171875,9412.01171875,9218.944811698717,9243.078175080127,89150700,9580.9462890625
2024-06-28,9580.9462890625,9629.213020997324,9436.146093258028,9460.279459225441,166172300,9532.6796875
2024-07-01,9532.6796875,9556.813053797468,9484.412954905063,9508.546321202532,68634600,9556.8125
2024-07-02,9556.8125,9653.34595959596,9508.54577020202,9653.34595959596,78848500,9653.3466796875
2024-07-03,9653.3466796875,9653.3466796875,9580.946579589843,9629.21331298828,55860200,9484.412109375
2024-07-04,9484.412109375,9653.345658396947,9484.412109375,9629.212294250954,67054000,9605.0791015625
2024-07-05,9605.0791015625,9629.21246613929,9532.67900783213,9580.94573698571,36946900,9701.61328125
2024-07-08,9701.61328125,9701.61328125,9605.079815764926,9653.346548507463,72903600,9725.74609375
2024-07-09,9725.74609375,9798.146188740695,9725.74609375,9749.879458746898,61853200,9749.8798828125
2024-07-10,9749.8798828125,9870.546713045327,9701.61315071937,9822.279980952197,62325900,9725.74609375
2024-07-11,9725.74609375,9774.012823743797,9653.345998759305,9653.345998759305,55908400,9725.74609375
2024-07-12,9725.74609375,9749.879458746898,9677.479363756203,9701.612728753102,62646500,9701.61328125
2024-07-15,9701.61328125,9725.746647621268,9605.079815764926,9701.61328125,36682600,9605.0791015625
2024-07-16,9605.0791015625,9677.47919529287,9605.0791015625,9629.21246613929,37192700,9460.279296875
2024-07-17,9460.279296875,9605.079490194516,9460.279296875,9556.81275908801,90666000,9749.8798828125
2024-07-18,9749.8798828125,9749.8798828125,9460.279490253713,9460.279490253713,65383200,9774.013671875
2024-07-19,9774.013671875,9774.013671875,9629.213469328703,9701.613570601852,53880300,9749.8798828125
2024-07-22,9749.8798828125,9798.14661490563,9749.8798828125,9774.013248859066,31285300,9822.2802734375
2024-07-23,9822.2802734375,9846.413640202702,9774.013539907095,9846.413640202702,39321100,9725.74609375
2024-07-24,9725.74609375,9822.279553737593,9725.74609375,9774.012823743797,24658000,9942.9462890625
2024-07-25,9942.9462890625,9942.9462890625,9846.412829945388,9870.546194724666,98088100,9967.080078125
2024-07-26,9967.080078125,10039.480175544793,9942.946712318402,10015.346809738196,75565800,9894.6796875
2024-07-29,9894.6796875,10063.613243140244,9822.27959222561,10039.479878048782,69092500,9822.2802734375
2024-07-30,9822.2802734375,9942.947107263513,9822.2802734375,9942.947107263513,32122900,9918.8125
2024-07-31,9918.8125,9991.212591240876,9870.545772506082,9991.212591240876,82519900,10015.3466796875
2024-08-01,10015.3466796875,10015.3466796875,9846.41312123494,9846.41312123494,61176200,9846.4130859375
2024-08-02,9846.4130859375,9991.213278377758,9846.4130859375,9918.813182157628,55699900,9532.6796875
2024-08-05,9532.6796875,9798.146716772151,9532.6796875,9653.34651898734,126328300,9653.3466796875
2024-08-06,9653.3466796875,9725.746779785157,9605.079946289063,9725.746779785157,78473900,9749.8798828125
2024-08-07,9749.8798828125,9749.8798828125,9653.346418626237,9653.346418626237,52327400,9870.5458984375
2024-08-08,9870.5458984375,9870.5458984375,9725.745714108343,9798.145806272922,54162100,9798.146484375
